0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,6.0361,7.0924,7.4081,7.6472,7.8367,8.068,8.1261,8.2199,8.3324,8.3626,8.3209,8.4125,8.6284,8.8805,9.1203,9.258,9.3621,9.2779,8.881,8.5292
0,5.2253,6.2161,6.536,6.9908,7.0308,7.3041,7.2279,7.4055,7.4978,7.5291,7.5396,7.681,7.9787,8.3972,8.5804,8.6734,8.8338,8.7198,8.5144,8.3379
0,5.0095,5.6831,6.1935,6.3191,6.4514,6.8533,6.854,7.0804,7.2095,7.3776,7.4398,7.6778,8.0274,8.2893,8.6167,8.8008,8.9116,8.9125,8.7066,8.3933
0,5.3009,6.379,6.7979,6.9839,7.0928,7.2299,6.9675,7.0582,7.1105,7.0428,7.0995,7.294,7.6498,8.0849,8.5838,9.1003,9.4789,9.4703,9.0227,8.5637
0,4.6613,5.5985,6.0451,6.0078,6.2953,6.378,6.4254,6.5493,6.629,6.6712,6.7137,6.8195,6.9551,7.1203,7.2354,7.5527,7.8943,7.8422,7.682,7.6481
0,4.8762,5.6216,6.2515,6.1375,6.3142,6.4735,6.3667,6.5056,6.5794,6.7465,6.8002,6.9983,7.4962,7.9484,8.3407,8.4574,8.5795,8.566,8.459,7.9998
0,3.6988,3.964,4.9261,4.9251,5.0051,5.1814,5.2842,5.5396,5.675,5.9389,6.0566,6.2672,6.5436,6.7334,6.8791,6.9829,7.203,7.2182,7.2067,7.2248
0,5.8565,6.8509,7.3045,7.5816,7.823,8.0431,7.9928,8.16,8.1767,8.1332,8.1309,8.2682,8.5305,8.8399,9.1594,9.4303,9.5146,9.3772,9.1508,8.8568
0,5.1026,5.9612,6.4814,6.7264,6.7347,7.0303,7.0365,7.2262,7.3286,7.3338,7.4405,7.6804,7.8754,8.1059,8.2011,8.3624,8.5578,8.4282,8.1247,7.954
0,5.3151,6.3731,6.7177,6.9403,6.9607,7.1962,7.0454,7.2218,7.3646,7.3051,7.3258,7.5059,7.8311,8.1975,8.4896,8.6716,8.8061,8.7537,8.379,8.0288
0,5.6247,6.7678,7.0993,7.4418,7.5967,7.6287,7.6194,7.7525,7.8562,7.8485,7.971,8.1675,8.4581,8.9048,9.1947,9.3604,9.4621,9.2807,9.0828,8.7447
0,4.0531,4.3314,5.2576,5.2631,5.3821,5.5459,5.8166,5.9663,6.3362,6.4985,6.4978,6.6714,7.1712,7.3785,7.6741,7.7858,7.9228,7.9338,7.9419,7.6742
0,5.4707,5.934,7.0038,7.0742,7.3472,7.9274,7.5099,7.6582,7.9056,8.0368,8.0523,8.1545,8.2045,8.1414,8.181,8.1312,8.185,8.1982,8.1953,7.9331
0,5.0825,5.4053,6.3928,6.4636,6.9016,7.3529,7.3782,7.4445,7.678,7.852,7.893,7.863,7.8801,8.0961,8.0514,7.9512,8.0336,8.039,8.0875,7.6889
0,5.0905,5.6609,6.7658,6.61,7.3285,7.3952,7.4707,7.2871,7.4449,7.3488,7.3195,7.4238,7.4638,7.6885,7.8169,7.8373,7.9325,7.9896,8.1133,7.6255
0,3.8123,3.9832,4.8998,4.8612,5.0653,5.4272,5.6552,5.6499,5.9612,6.2544,6.4474,6.6162,6.7798,7.173,7.1572,6.9984,7.2457,7.0595,7.1376,7.124
0,5.1056,5.7421,6.8141,6.5106,7.4847,7.2404,7.2179,6.9947,7.1189,6.9781,6.9107,7.0102,7.1275,7.5147,7.6488,7.8517,8.125,8.1011,7.9475,7.5846
0,4.7724,5.2231,6.2053,6.168,6.7995,6.8349,6.6672,6.5075,6.5856,6.5548,6.7412,6.8565,6.8168,7.0814,7.4536,7.6789,7.8726,7.9035,7.8251,7.4577
0,4.2982,4.6585,5.5597,5.3396,5.8482,6.0135,6.1522,6.0297,6.2564,6.4319,6.5018,6.6,6.7007,7.2207,7.5934,7.4895,7.6177,7.4545,7.4457,7.3173
0,4.3685,4.4115,5.2832,5.4201,6.0256,6.4282,6.305,6.1059,6.4255,6.8192,6.9212,7.0762,7.3372,7.6656,7.4047,7.2181,7.442,7.3897,7.527,7.3913
0,4.8902,5.2615,6.213,6.1962,6.614,6.9334,6.8409,6.7309,6.8785,6.821,6.9332,7.062,7.1219,7.4682,7.6313,7.707,7.9076,7.8924,7.87,7.5671
0,4.7479,5.25,6.1746,6.4057,6.769,7.0487,7.2567,7.3217,7.5182,7.6062,7.5817,7.6895,7.7853,8.0027,7.9742,7.9234,8.0473,8.206,8.2119,7.5725
0,4.6157,5.0443,6.103,6.0608,6.3792,6.7647,6.6751,6.6044,6.6947,6.9781,7.0957,7.1907,7.2375,7.562,7.7106,7.6532,7.7339,7.6527,7.8078,7.526
0,4.972,5.2626,6.1326,6.2548,6.6973,6.8943,6.8314,6.8456,7.1024,7.3418,7.2651,7.2924,7.3542,7.6542,7.7624,7.7521,7.9793,8.0719,8.0538,7.6219
0,5.0672,5.4953,6.5184,6.6108,7.2638,7.311,7.1894,7.0047,7.201,7.1972,7.2611,7.399,7.4066,7.7502,7.6736,7.6098,7.7259,7.7352,7.8157,7.5433
0,4.6113,5.4413,6.3017,6.0682,6.3167,6.5168,6.2847,6.5083,6.6119,6.818,6.8834,7.0424,7.4484,7.6159,7.7533,7.6997,7.6012,7.5792,7.6729,7.4136
0,5.1815,6.1929,6.9515,6.3111,6.6268,6.593,6.5825,6.7667,6.7348,6.7496,6.7267,6.8033,7.2103,7.4259,7.632,7.8091,7.9505,8.0145,7.9262,7.3954
0,5.0415,6.2535,6.5523,6.4369,6.5709,6.891,7.0526,7.147,7.2396,7.2339,7.1415,7.3128,7.7091,7.6164,7.5688,7.5511,7.7218,8.0831,7.9548,7.3518
0,4.9054,5.9517,6.4086,6.3326,6.4465,6.6847,6.7808,7.0634,7.0999,7.0771,7.0868,7.2585,7.6814,7.7622,7.8974,7.8784,7.9778,8.2928,8.2677,7.5931
0,4.3292,5.1686,5.6741,5.6322,5.7395,6.1766,6.0413,6.4468,6.713,6.6683,6.6671,6.9382,7.4916,7.9183,8.0385,7.7929,7.6141,7.5929,7.6189,7.3186
0,5.2925,6.5551,6.9361,6.663,6.7498,6.8488,6.8855,6.7605,6.7565,6.7971,6.6866,6.7548,7.2474,7.7598,8.1018,8.1517,8.2549,8.0939,7.7733,7.4113
0,4.3126,5.197,5.8052,5.7127,5.9439,6.4461,6.3721,6.388,6.4405,6.5248,6.4466,6.574,7.1934,7.4987,7.7265,7.6594,7.5893,7.6884,7.5825,7.2474
0,4.9106,6.0136,6.4812,6.2512,6.3655,6.6502,6.569,6.608,6.7853,6.8473,6.7103,6.8945,7.344,7.7842,8.1686,8.1335,7.9573,7.8848,7.8545,7.3388
0,5.4965,6.5135,7.3068,6.7352,7.1746,7.0225,6.9367,6.797,6.8409,6.9178,6.8973,6.9318,7.3167,7.4844,7.7569,7.8599,7.9996,8.0569,8.0013,7.5125
0,5.0645,6.1796,6.8953,6.3912,6.574,6.598,6.5107,6.6005,6.6724,6.6696,6.5704,6.6247,7.0192,7.2993,7.6839,7.8017,7.8322,7.8334,7.9952,7.6039
0,5.1796,6.1634,6.7981,6.025,6.5907,6.3663,6.3168,6.573,6.7244,6.8276,6.7913,6.9106,7.3586,7.385,7.5296,7.5739,7.5553,7.6758,7.7647,7.3001
0,5.0433,5.7524,6.5483,6.2484,6.5591,6.7072,6.812,6.8713,7.0773,7.1995,7.0904,7.2043,7.7614,7.9867,8.1724,7.9862,7.8431,7.9669,8.0265,7.5867
0,4.9303,6.2453,6.4387,6.3315,6.4026,6.6244,6.6453,7.0973,7.4062,7.2364,7.2925,7.566,7.9537,7.9242,7.9892,7.775,7.5029,7.4231,7.5483,7.3934
0,4.4335,5.2705,6.395,5.8131,6.3824,6.1913,6.3798,6.4911,6.7963,6.7725,6.7097,6.7308,6.9973,7.2251,7.4014,7.7531,8.0923,8.0357,8.0373,7.7601
0,4.9283,5.7622,6.6239,6.0075,6.4895,6.5715,6.9147,7.2703,7.5557,7.5113,7.5483,7.6228,7.7609,7.6424,7.6936,7.9988,8.1586,8.1593,8.0495,7.6007
0,3.288,3.8443,4.5776,4.6539,4.9855,5.3105,5.4871,5.7902,6.0237,6.2195,6.3969,6.5913,6.744,6.8151,6.9988,7.2443,7.471,7.4605,7.4281,7.2519
0,4.1952,4.7946,5.4795,5.3692,5.8186,5.8304,6.2294,6.6627,6.9446,7.0714,6.9912,7.0856,7.299,7.4329,7.6397,7.8533,7.8843,7.8594,7.977,7.5943
0,4.1995,4.8521,5.7657,5.3887,5.8628,6.0196,6.4445,6.9605,7.3253,7.3325,7.2713,7.4506,7.8063,7.8148,7.6944,7.7664,7.8624,7.9489,7.9837,7.6084
0,4.4864,5.2696,6.2443,5.8994,6.4454,6.3819,6.4907,6.6408,6.8267,6.8625,6.9642,7.0837,7.3495,7.4578,7.7302,8.1138,8.4614,8.4969,8.2686,7.7894
0,4.1183,4.7877,5.5444,5.302,5.9759,5.8469,6.0557,6.4069,6.5413,6.6219,6.6728,6.7698,7.0225,7.1953,7.3225,7.5099,7.9173,8.095,8.0694,7.6176
0,3.6246,4.2764,5.0423,5.1349,5.3131,5.597,6.0172,6.4526,6.7957,6.8231,6.881,6.893,6.8436,6.9577,7.1236,7.2982,7.3098,7.2821,7.5806,7.3305
0,4.2785,4.9646,5.8337,5.5941,6.0029,6.1479,6.3071,6.6406,6.9571,7.0362,7.1164,7.1196,7.1785,7.2366,7.4006,7.6163,7.9191,8.1283,8.0342,7.6852
0,4.4353,5.168,5.9501,5.7637,6.308,6.2314,6.1445,6.2884,6.4839,6.5824,6.4605,6.572,6.8175,7.0185,7.3778,7.7924,8.3077,8.6178,8.6224,8.0775
0,5.227,5.7931,6.637,6.623,7.3289,7.3322,7.9357,8.0811,8.2522,7.8837,7.702,7.8002,7.8042,7.5346,7.3683,7.3189,7.4891,7.8159,7.8184,7.7002
0,3.8387,4.5301,5.0262,5.2693,5.5291,5.9797,6.0565,6.217,6.3091,6.1956,6.0732,6.2305,6.4513,6.6465,6.8372,6.7961,7.0014,7.2266,7.2652,7.2712
0,3.6001,4.3389,4.655,4.7394,5.1861,5.4232,5.5875,5.6775,5.8519,6.0088,6.0284,6.1708,6.1887,6.2856,6.4512,6.6131,6.9644,7.1196,7.0961,7.3597
0,4.308,4.9017,5.379,5.8545,6.3102,6.4801,6.4772,6.52,6.5068,6.4024,6.3571,6.4629,6.4532,6.5334,6.6599,6.798,6.9925,7.2568,7.3219,7.3119
0,4.1306,4.7732,5.2757,5.4111,6.069,6.2833,6.2409,6.0804,6.0577,6.153,6.1271,6.2954,6.5209,6.6745,6.7672,6.8269,7.0171,7.2149,7.2718,7.3309
0,3.9841,4.6647,5.1218,5.2454,5.6301,5.9823,5.9658,6.2003,6.2544,6.2255,6.1572,6.3545,6.5615,6.7482,6.895,6.9155,7.0508,7.2029,7.2401,7.5459
0,3.9635,4.6687,5.0214,5.3485,5.9126,6.203,6.0315,6.1224,6.1041,6.0852,5.9436,6.1481,6.3049,6.4948,6.7508,6.8924,7.1095,7.3156,7.3754,7.3472
0,3.7024,4.531,4.9574,5.137,5.5901,5.4902,5.3897,5.319,5.4203,5.594,5.6114,5.8179,6.0578,6.1989,6.4337,6.6886,7.0007,7.1796,7.1469,7.5333
0,3.6081,4.3605,4.7631,5.0805,5.5963,5.7079,5.6356,5.7008,5.7256,5.8731,5.9329,6.0673,6.2431,6.4742,6.5821,6.6615,6.7709,6.9802,7.0258,7.1702
0,4.3146,5.143,5.5206,5.9061,6.376,6.8434,6.5208,6.6098,6.4596,6.3002,6.2698,6.4503,6.7016,6.9477,7.057,6.9264,6.9709,7.2082,7.2919,7.5562
0,4.288,5.138,5.5162,6.0323,6.3618,6.6777,6.7136,6.5548,6.5013,6.4062,6.3421,6.4342,6.6819,6.9192,6.9969,6.9464,7.1176,7.3623,7.3232,7.2618
0,5.9525,6.5251,7.4294,7.4804,8.1062,8.3651,8.3068,8.353,8.5213,8.482,8.3862,8.3902,8.4961,8.6679,8.7929,8.9962,9.3067,9.3796,9.0132,8.6219
0,5.0849,5.6367,6.3176,6.6409,6.851,7.139,7.2892,7.2377,7.3231,7.3501,7.2802,7.3992,7.6208,7.9229,8.2836,8.6016,8.9148,8.8757,8.8784,8.4639
0,5.5295,6.3295,7.0928,7.2031,7.5607,7.9017,7.7877,7.8742,8.0383,8.0874,7.9289,7.9739,8.1453,8.3356,8.5461,8.7059,9.0038,8.9452,8.8405,8.3955
0,5.3235,5.8907,6.7534,6.5025,7.4252,7.2621,7.2617,7.1287,7.3417,7.3856,7.4566,7.4753,7.5856,7.7871,8.0552,8.3905,8.6666,8.6412,8.5919,8.2327
0,5.1922,6.0794,6.4331,6.6087,7.0643,7.3627,7.419,7.4628,7.6384,7.6037,7.493,7.5214,7.7175,7.9934,8.1848,8.5239,9.0406,9.1944,8.9298,8.5208
0,4.6564,5.2924,5.91,6.1064,6.5657,6.7512,6.7738,6.8867,7.1103,7.2827,7.201,7.3223,7.5435,7.687,7.7657,8.0109,8.3495,8.4681,8.4457,8.084
0,3.2005,3.8722,4.4718,4.7249,5.0651,5.6014,5.7875,5.8472,5.8565,6.0479,6.3221,6.3352,6.5077,6.6901,6.8129,6.9987,7.4191,7.5966,7.401,7.2238
0,3.5917,4.3589,4.9741,5.0968,5.5193,5.8251,6.0473,6.1802,6.2826,6.5183,6.6469,6.6744,6.879,6.9927,7.1877,7.4728,7.7957,7.8521,7.6977,7.616
0,5.7101,6.6224,7.3644,7.1361,8.0226,7.7009,7.7806,7.6746,7.8338,7.9044,7.7024,7.8213,8.0321,8.3892,8.828,9.0784,9.3802,9.4974,9.4238,8.9884
0,2.6909,3.4276,3.8946,4.3544,4.5196,4.8783,5.0347,5.2799,5.4802,5.6094,5.6689,5.8486,6.1802,6.5517,6.6425,6.7186,6.977,7.0651,7.0318,6.9203
0,4.7291,5.4269,6.0743,6.4065,6.764,6.9455,6.9591,7.0803,7.031,6.9896,7.0711,7.2512,7.488,7.8365,8.2767,8.5669,8.7723,8.7759,8.841,8.4049
0,4.6645,5.4813,6.2939,6.1306,6.9805,6.7524,6.8978,6.742,6.8641,6.9032,6.8773,7.0622,7.4346,7.7834,7.9673,8.21,8.4188,8.5233,8.3501,8.004
0,3.7743,4.4837,5.5805,5.4953,5.8811,6.1257,6.1038,6.2813,6.2669,6.4295,6.3784,6.4661,6.7472,7.0835,7.3716,7.6979,8.0049,8.14,7.91,7.4453
0,5.3925,6.286,7.3334,6.5983,7.3952,6.9325,6.9535,6.9281,6.9387,6.8785,6.603,6.7763,7.0537,7.3848,7.7779,8.2643,8.6851,9.02,9.1517,8.3449
0,4.8615,5.8147,6.3257,6.2752,6.5442,6.4417,6.5958,6.9495,7.1986,7.3183,7.2937,7.5437,7.8557,7.918,7.9,8.0272,8.3928,8.7344,8.3953,7.7985
0,4.9693,5.831,6.6002,6.3789,6.9171,6.7553,6.8108,6.8718,6.9431,6.9035,6.8949,7.2087,7.5316,7.6829,7.9192,8.1615,8.2993,8.7011,8.5681,7.8205
0,4.8828,5.925,6.4287,6.3431,6.7516,6.7521,6.8105,6.9345,6.973,6.9885,6.9017,7.1218,7.4685,7.7215,7.7245,7.8654,8.0845,8.4624,8.3958,7.7326
0,4.9608,5.5371,6.5101,6.1387,6.7727,6.7715,6.9167,7.1544,7.2741,7.2595,7.2128,7.5073,7.8159,8.1222,8.2384,8.5064,8.7157,8.933,8.7656,8.0999
0,5.0193,5.9963,6.9314,6.5548,7.2408,6.9722,7.0296,6.9736,6.992,6.9915,6.9738,7.181,7.4933,7.5663,7.8201,8.064,8.3776,8.8075,8.8714,8.0513
0,5.0116,5.8809,6.4073,6.402,6.7633,6.7786,6.9141,7.0862,7.2297,7.1868,7.0111,7.2919,7.7102,8.1674,8.4437,8.5108,8.7055,8.9099,9.0465,8.4045
0,5.3254,6.4394,6.9905,6.8569,7.2814,7.2481,7.2192,7.2249,7.2352,7.2147,7.098,7.2469,7.4504,7.665,7.9295,8.0745,8.3396,8.9188,8.8417,8.0948
0,4.9888,6.2228,6.507,6.592,6.7757,6.7793,6.6409,6.6909,6.8749,6.8053,6.7893,6.9354,7.1936,7.3755,7.7117,7.9642,8.3989,8.931,8.6534,7.978
0,4.7032,5.4974,6.1118,6.1964,6.4249,6.508,6.4976,6.6763,6.8757,6.9269,6.9461,7.1289,7.5168,7.7666,8.0227,8.1295,8.5025,8.8886,8.6878,8.1041
0,4.7565,5.8274,6.2994,6.4857,6.6765,6.9271,6.8,6.8145,7.0158,6.9718,6.9488,7.1406,7.4082,7.5794,7.8918,7.9861,8.255,8.603,8.4938,8.009
0,4.5257,5.4275,5.7957,5.9712,6.1173,6.2649,6.4226,6.817,7.183,7.3645,7.1834,7.3613,7.8338,8.0632,8.0706,8.1675,8.6086,8.6256,8.4255,7.8466
0,4.9901,5.4083,6.4509,6.4178,6.8106,7.2049,7.3593,7.4891,7.8202,7.8773,7.9808,8.0722,7.9106,7.8052,7.8485,7.7836,7.9779,7.9739,7.9457,7.8023
0,5.9834,6.3903,7.5554,7.6426,8.0067,8.2031,8.1397,8.0426,8.2882,8.3059,8.3829,8.3498,8.4659,8.4754,8.5921,8.4324,8.2623,8.2466,8.2281,8.2191
0,6.0331,6.5842,7.9901,7.5471,8.2634,8.513,7.9097,7.9112,8.2503,8.1537,8.1832,8.1949,8.2074,8.2637,8.2653,8.0372,7.953,8.0466,8.0048,8.0729
0,4.7991,5.4928,6.4131,6.1595,7.131,6.9464,7.006,6.585,6.6996,6.8057,6.9208,7.1908,7.1879,7.0635,7.1891,7.3579,7.5398,7.41,7.4697,7.5835
0,4.859,5.6939,6.7089,6.3227,7.1921,6.8802,7.1976,6.972,7.1005,7.3326,7.6221,7.7812,7.6579,7.4984,7.4525,7.3769,7.4229,7.4096,7.4781,7.592
0,5.0633,5.6896,6.6223,6.6398,6.9753,7.1609,7.4961,7.6235,7.688,7.687,7.8064,7.9764,8.1079,7.8844,7.6716,7.5142,7.6055,7.6239,7.6093,7.6553
0,4.3893,4.872,5.6693,5.6873,6.2235,6.6511,7.0009,6.7386,6.7373,7.0172,7.186,7.297,7.361,7.5137,7.539,7.3282,7.3554,7.3284,7.4296,7.4367
0,4.8674,5.6008,6.5108,6.2869,7.0479,6.8619,7.1888,7.2612,7.5002,7.8112,7.9455,8.0709,7.8887,7.7378,7.5075,7.3621,7.5463,7.5832,7.5806,7.6745
0,5.5229,6.1793,7.1747,6.9925,7.8132,7.7848,7.6811,7.8061,7.8537,7.9571,7.8798,7.8255,7.9149,7.9314,7.8571,7.7525,7.8041,7.911,7.9545,7.9588
0,4.8185,5.3644,6.2778,6.4313,6.7523,6.7298,7.19,7.0102,7.2543,7.5944,7.7829,7.9627,7.8708,7.6181,7.31,7.2057,7.3384,7.3902,7.4434,7.5639
0,5.2853,5.9427,6.8892,6.5637,7.4471,7.2506,7.6511,7.1007,7.092,7.1424,7.2442,7.3217,7.4232,7.5276,7.7539,7.7823,7.7091,7.5854,7.5162,7.666
0,4.6995,5.3693,6.0908,5.9687,6.6505,6.6771,7.0201,6.7718,6.8016,6.9472,7.0777,7.3014,7.287,7.2591,7.3184,7.2623,7.4268,7.3467,7.4031,7.477
0,4.6012,5.4528,6.3015,6.1601,6.8297,6.844,7.1598,7.0963,7.2544,7.3329,7.3579,7.3321,7.3832,7.3016,7.3487,7.3773,7.4542,7.4989,7.5598,7.5416
0,5.9862,6.6418,7.3125,8.0424,8.0764,7.9385,7.8796,7.4727,7.4747,7.3874,7.6728,7.9624,7.9493,8.2522,8.5184,8.4111,8.6165,8.3513,8.3754,8.5232
0,5.4159,5.8024,6.5131,7.1454,7.2017,7.6061,7.7824,7.7532,7.8659,7.4115,7.6777,8.0842,7.6799,7.5068,7.5881,7.5304,7.9922,7.9444,7.7707,7.8447
0,5.6115,6.1575,6.979,7.2638,7.5319,7.3535,7.1394,7.0312,6.8902,6.7354,6.9138,7.1144,7.1627,7.472,7.8085,7.9811,8.2173,7.8596,7.8841,8.0351
0,6.0087,6.6987,7.3378,8.0453,7.9199,8.1221,7.8732,7.6944,7.5174,7.1904,7.3219,7.6579,7.8197,8.0012,8.1257,7.972,8.2498,8.1996,8.075,8.1142
0,5.6648,6.1746,6.8956,7.4924,7.4984,7.7931,7.6835,7.5187,7.383,7.1369,7.413,7.8988,7.9384,7.995,8.0602,7.9013,8.1656,8.0812,7.8875,7.9387
0,4.6924,5.1015,5.7894,6.1353,6.1163,6.2371,6.187,6.2957,6.3377,6.2355,6.4677,6.7353,6.7445,7.2764,7.6461,7.5294,7.6934,7.6582,7.6245,7.6393
0,5.7741,6.2914,6.9688,7.8091,7.737,8.0982,8.268,7.6449,7.6719,7.3979,7.6915,8.3568,8.1712,8.0948,8.021,7.797,7.9081,7.8511,7.8014,7.9292
0,4.868,5.3913,5.8855,6.4088,6.3267,6.611,6.547,6.4863,6.4317,6.3067,6.6756,7.106,6.9537,7.175,7.4017,7.2943,7.563,7.4833,7.5393,7.6065
0,4.857,5.231,5.9027,6.4134,6.322,6.4513,6.4269,6.4526,6.3475,6.2084,6.477,6.7573,6.7836,7.2134,7.3998,7.4398,7.716,7.4565,7.3691,7.4832
0,5.7745,6.4495,7.1622,7.9518,7.8049,7.9912,7.9298,7.7263,7.5641,7.2997,7.6215,8.0034,7.9767,8.1391,8.3338,8.2273,8.2888,7.9898,7.9898,8.1174
0,4.9827,5.3998,5.9533,6.4354,6.4698,6.606,6.4419,6.5292,6.4918,6.3757,6.6266,6.9654,6.934,7.3101,7.5515,7.5538,7.9037,7.8697,7.7624,7.777
0,4.8482,5.2007,5.782,6.3798,6.1771,6.2964,6.31,6.4102,6.3661,6.2787,6.7495,7.0061,6.6096,6.6876,6.8704,6.964,7.3872,7.2995,7.2693,7.3773
0,6.1756,6.7907,7.6853,8.3786,8.3195,8.6259,8.5166,8.1373,8.0943,7.954,8.1834,8.324,8.1939,8.3525,8.7004,8.772,8.6574,8.3532,8.5275,8.6734
0,5.9216,6.641,7.0027,7.9823,8.1653,8.5968,8.5077,8.5724,8.5608,8.3789,8.2546,8.2832,8.3789,8.4903,8.6494,8.7975,8.924,8.9052,8.6267,8.1111
0,5.7872,6.4201,6.8329,7.3576,7.7528,7.8852,8.1291,8.3113,8.2595,8.2094,8.2624,8.5346,8.6363,8.5473,8.4582,8.5823,8.6996,8.8646,8.6686,8.0558
0,5.4888,5.9428,6.3946,6.8645,7.2906,7.5324,7.7608,7.9321,7.9734,7.9532,8.1083,8.326,8.4723,8.4703,8.5477,8.6145,8.7338,8.9437,9.0087,8.3596
0,5.6991,6.3763,6.7715,7.6397,7.8265,8.2469,8.2289,8.1721,8.1762,8.1431,8.2158,8.3926,8.5979,8.7554,8.9213,9.1573,9.3738,9.5,9.2081,8.3709
0,6.0147,6.6406,7.0442,7.9667,8.0868,8.5692,8.7991,8.8138,8.8269,8.8904,8.8465,8.8365,8.8667,8.6593,8.7499,8.7597,8.7443,9.0951,9.3483,8.5852
0,5.8284,6.1924,6.6971,7.3926,7.823,8.1851,8.174,8.1461,8.243,8.3205,8.4569,8.6408,8.7735,8.7766,8.7505,8.9486,9.1622,9.5225,9.399,8.4926
0,5.3714,5.967,6.4767,7.2821,7.4151,7.6479,7.6914,7.8003,7.8756,7.8073,7.6236,7.7012,7.9095,8.0155,8.3711,8.777,9.1029,9.2969,8.926,8.0899
0,5.5071,5.9759,6.3641,7.1312,7.3996,7.7628,8.0193,8.211,8.1638,8.0671,8.066,8.3221,8.461,8.4397,8.3929,8.5564,8.8546,8.927,8.6598,8.0886
0,5.9453,6.7537,7.1984,7.7858,8.2151,8.4216,8.5564,8.6336,8.4828,8.3679,8.1682,8.1537,8.4553,8.7476,8.9999,9.3017,9.5524,9.8509,9.889,9.032
0,5.531,6.0201,6.5463,7.1142,7.4044,7.5945,7.9659,8.1501,8.1688,8.0218,8.0239,8.4018,8.9024,9.1791,8.9727,8.9791,9.0614,9.1432,8.8902,8.1898
0,5.5004,6.0064,6.4601,7.1642,7.2881,7.6304,7.7515,8.0502,8.0989,8.1242,8.167,8.3413,8.4258,8.4179,8.4659,8.6104,8.8011,9.0953,8.9632,8.2101
0,5.4036,5.7484,6.2252,6.9147,7.0483,7.3157,7.5992,7.8252,7.8924,7.9152,8.0122,8.0622,8.2264,8.3358,8.4239,8.5199,8.6067,8.6685,8.6851,8.0975
0,5.9986,6.6,7.2394,7.8885,7.9971,8.2767,8.5575,8.72,8.6285,8.5504,8.6336,8.8993,9.1523,9.1481,9.0566,9.0683,9.1156,9.0922,8.7209,8.2398
0,5.8878,6.5508,7.4061,7.8828,8.2532,8.4388,8.4225,8.293,8.2345,8.1651,8.09,8.3283,8.283,8.1033,8.0677,8.1636,8.37,8.1693,7.9362,7.838
0,4.5817,5.0927,5.6565,6.0366,6.4113,6.7278,6.7982,6.9218,6.9911,7.0132,7.0517,7.3145,7.1486,7.151,7.3073,7.2732,7.5503,7.5088,7.3372,7.2866
0,5.7469,6.3387,7.2924,7.5839,7.8904,8.0869,8.0413,8.0511,8.0351,7.9755,8.0672,8.2568,8.2059,8.1664,8.1338,8.2597,8.2621,8.1097,8.0449,7.809
0,5.4259,5.932,6.5665,6.9006,7.4298,7.8442,7.9871,8.0234,7.9415,7.8577,8.0115,8.3152,8.4779,8.4024,8.2033,8.1106,8.2678,8.1153,8.0267,7.7335
0,5.3761,5.9911,6.8295,7.3368,7.7252,7.8099,7.5531,7.5963,7.5197,7.5078,7.4415,7.5881,7.8442,8.3382,8.4399,8.2003,8.1566,7.9371,7.8319,7.6444
0,5.7193,6.4396,7.5479,7.8009,7.8852,7.7347,7.4375,7.378,7.2899,7.3171,7.4387,7.6067,7.8503,8.1952,8.5474,8.6309,8.4557,8.2772,8.0871,7.7911
0,4.8815,5.4028,6.0337,6.4418,6.7776,6.9756,7.101,7.2133,7.3143,7.3464,7.379,7.5357,7.4754,7.6382,7.7284,7.8801,8.108,7.9917,7.7857,7.543
0,5.2163,5.8879,6.5183,7.0131,7.2684,7.3979,7.5321,7.7499,7.797,7.952,8.0559,8.1607,7.9416,7.9325,8.0245,8.1763,8.5462,8.3327,8.0071,7.7259
0,5.8609,6.4517,7.251,7.7888,8.2046,8.3595,8.2398,8.2469,8.1435,8.19,8.2463,8.4369,8.4277,8.4484,8.5259,8.4915,8.3591,8.1667,8.0437,7.8881
0,5.1549,5.8301,6.6025,7.1706,7.5676,7.751,7.8873,7.7274,7.6708,7.6906,7.7081,7.8931,7.9318,7.9322,7.8424,7.8686,7.9927,7.6885,7.5979,7.4977
0,4.3349,4.9787,5.7826,6.1995,6.4912,6.787,6.8385,6.8163,6.8538,6.9522,6.9704,7.3417,7.6678,7.7619,7.5914,7.5901,7.6676,7.5891,7.4437,7.288
0,5.3474,5.8837,6.5187,6.9286,7.4282,7.8752,8.0473,8.0986,8.0003,7.9367,8.0737,8.3651,8.3644,8.1844,7.9634,8.0446,8.1832,8.0656,7.8726,7.7394
0,6.0125,6.4415,7.6762,7.7383,8.0208,8.519,8.2119,8.1874,8.2508,8.4648,8.4967,8.7179,8.7843,8.6844,8.4245,8.2677,8.3854,8.2347,8.1351,8.1156
0,6.4836,6.9909,8.5594,8.3765,8.7845,9.034,8.5851,8.5484,8.465,8.4148,8.5742,8.701,8.7769,8.8311,8.7563,8.5488,8.4647,8.4652,8.4641,8.3624
0,5.1069,5.6814,6.7302,6.9047,7.4862,7.4356,7.5329,7.4841,7.6365,7.7859,7.8786,8.0413,8.2322,8.0955,7.8587,7.7406,7.7925,7.8516,7.9139,7.9047
0,5.3476,5.7696,6.8649,6.9074,7.3876,7.6669,7.5659,7.5818,7.6446,7.8503,8.0589,8.1625,8.4441,8.6749,8.4804,8.079,8.0236,8.0464,8.1157,8.0313
